LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,ELDLYPOP,TOT,PC_POP,A,1972,12.39784712,
LVA,ELDLYPOP,TOT,PC_POP,A,1973,12.54017789,
LVA,ELDLYPOP,TOT,PC_POP,A,1974,12.65828706,
LVA,ELDLYPOP,TOT,PC_POP,A,1975,12.76793166,
LVA,ELDLYPOP,TOT,PC_POP,A,1976,12.86314913,
LVA,ELDLYPOP,TOT,PC_POP,A,1977,12.9608265,
LVA,ELDLYPOP,TOT,PC_POP,A,1978,13.03652117,
LVA,ELDLYPOP,TOT,PC_POP,A,1979,13.04685283,
LVA,ELDLYPOP,TOT,PC_POP,A,1980,12.91292236,
LVA,ELDLYPOP,TOT,PC_POP,A,1981,12.64012644,
LVA,ELDLYPOP,TOT,PC_POP,A,1982,12.3164815,
LVA,ELDLYPOP,TOT,PC_POP,A,1983,12.07445687,
LVA,ELDLYPOP,TOT,PC_POP,A,1984,11.90110876,
LVA,ELDLYPOP,TOT,PC_POP,A,1985,11.72756472,
LVA,ELDLYPOP,TOT,PC_POP,A,1986,11.64329134,
LVA,ELDLYPOP,TOT,PC_POP,A,1987,11.65053608,
LVA,ELDLYPOP,TOT,PC_POP,A,1988,11.71983174,
LVA,ELDLYPOP,TOT,PC_POP,A,1989,11.79547461,
LVA,ELDLYPOP,TOT,PC_POP,A,1990,11.82623859,
LVA,ELDLYPOP,TOT,PC_POP,A,1991,12.07090068,
LVA,ELDLYPOP,TOT,PC_POP,A,1992,12.53850879,
LVA,ELDLYPOP,TOT,PC_POP,A,1993,12.97446367,
LVA,ELDLYPOP,TOT,PC_POP,A,1994,13.31425429,
LVA,ELDLYPOP,TOT,PC_POP,A,1995,13.60553936,
LVA,ELDLYPOP,TOT,PC_POP,A,1996,13.92712758,
LVA,ELDLYPOP,TOT,PC_POP,A,1997,14.26408769,
LVA,ELDLYPOP,TOT,PC_POP,A,1998,14.54618558,
LVA,ELDLYPOP,TOT,PC_POP,A,1999,14.74400298,
LVA,ELDLYPOP,TOT,PC_POP,A,2000,14.96146437,
LVA,ELDLYPOP,TOT,PC_POP,A,2001,15.25463252,
LVA,ELDLYPOP,TOT,PC_POP,A,2002,15.62906895,
LVA,ELDLYPOP,TOT,PC_POP,A,2003,16.03908294,
LVA,ELDLYPOP,TOT,PC_POP,A,2004,16.43949533,
LVA,ELDLYPOP,TOT,PC_POP,A,2005,16.81883903,
LVA,ELDLYPOP,TOT,PC_POP,A,2006,17.19646711,
LVA,ELDLYPOP,TOT,PC_POP,A,2007,17.49496097,
LVA,ELDLYPOP,TOT,PC_POP,A,2008,17.70852661,
LVA,ELDLYPOP,TOT,PC_POP,A,2009,17.96828453,
LVA,ELDLYPOP,TOT,PC_POP,A,2010,18.24306704,
LVA,ELDLYPOP,TOT,PC_POP,A,2011,18.46575489,
LVA,ELDLYPOP,TOT,PC_POP,A,2012,18.66285803,
LVA,ELDLYPOP,TOT,PC_POP,A,2013,18.91523948,
LVA,ELDLYPOP,TOT,PC_POP,A,2014,19.22714836,
LVA,ELDLYPOP,TOT,PC_POP,A,2015,19.5106201,
LVA,ELDLYPOP,TOT,PC_POP,A,2016,19.76213745,
LVA,ELDLYPOP,TOT,PC_POP,A,2017,19.99647831,
LVA,ELDLYPOP,TOT,PC_POP,A,2018,20.18073133,
LVA,ELDLYPOP,TOT,PC_POP,A,2019,20.38821711,
LVA,ELDLYPOP,TOT,PC_POP,A,2020,20.65591903,
ARG,ELDLYPOP,TOT,PC_POP,A,1950,4.206162492,
ARG,ELDLYPOP,TOT,PC_POP,A,1951,4.327288923,
ARG,ELDLYPOP,TOT,PC_POP,A,1952,4.451597291,
ARG,ELDLYPOP,TOT,PC_POP,A,1953,4.579208335,
ARG,ELDLYPOP,TOT,PC_POP,A,1954,4.710214269,
ARG,ELDLYPOP,TOT,PC_POP,A,1955,4.844683646,
ARG,ELDLYPOP,TOT,PC_POP,A,1956,4.977891977,
ARG,ELDLYPOP,TOT,PC_POP,A,1957,5.114561365,
ARG,ELDLYPOP,TOT,PC_POP,A,1958,5.254787097,
ARG,ELDLYPOP,TOT,PC_POP,A,1959,5.398663823,
ARG,ELDLYPOP,TOT,PC_POP,A,1960,5.546262347,
ARG,ELDLYPOP,TOT,PC_POP,A,1961,5.676075935,
ARG,ELDLYPOP,TOT,PC_POP,A,1962,5.808755624,
ARG,ELDLYPOP,TOT,PC_POP,A,1963,5.944387795,
ARG,ELDLYPOP,TOT,PC_POP,A,1964,6.082978887,
ARG,ELDLYPOP,TOT,PC_POP,A,1965,6.224591172,
ARG,ELDLYPOP,TOT,PC_POP,A,1966,6.364659127,
ARG,ELDLYPOP,TOT,PC_POP,A,1967,6.50762189,
ARG,ELDLYPOP,TOT,PC_POP,A,1968,6.653523172,
ARG,ELDLYPOP,TOT,PC_POP,A,1969,6.802355762,
ARG,ELDLYPOP,TOT,PC_POP,A,1970,6.954203171,
ARG,ELDLYPOP,TOT,PC_POP,A,1971,7.075044262,
ARG,ELDLYPOP,TOT,PC_POP,A,1972,7.197788891,
ARG,ELDLYPOP,TOT,PC_POP,A,1973,7.322582501,
ARG,ELDLYPOP,TOT,PC_POP,A,1974,7.449573836,
ARG,ELDLYPOP,TOT,PC_POP,A,1975,7.578975186,
ARG,ELDLYPOP,TOT,PC_POP,A,1976,7.68341327,
ARG,ELDLYPOP,TOT,PC_POP,A,1977,7.789400617,
ARG,ELDLYPOP,TOT,PC_POP,A,1978,7.89667478,
ARG,ELDLYPOP,TOT,PC_POP,A,1979,8.004904997,
ARG,ELDLYPOP,TOT,PC_POP,A,1980,8.11375027,
ARG,ELDLYPOP,TOT,PC_POP,A,1981,8.191649734,
ARG,ELDLYPOP,TOT,PC_POP,A,1982,8.269723392,
ARG,ELDLYPOP,TOT,PC_POP,A,1983,8.348134309,
ARG,ELDLYPOP,TOT,PC_POP,A,1984,8.427056707,
ARG,ELDLYPOP,TOT,PC_POP,A,1985,8.506703242,
ARG,ELDLYPOP,TOT,PC_POP,A,1986,8.59211354,
ARG,ELDLYPOP,TOT,PC_POP,A,1987,8.677956339,
ARG,ELDLYPOP,TOT,PC_POP,A,1988,8.764198223,
ARG,ELDLYPOP,TOT,PC_POP,A,1989,8.850789532,
ARG,ELDLYPOP,TOT,PC_POP,A,1990,8.937672413,
ARG,ELDLYPOP,TOT,PC_POP,A,1991,9.03486033,
ARG,ELDLYPOP,TOT,PC_POP,A,1992,9.132381011,
ARG,ELDLYPOP,TOT,PC_POP,A,1993,9.230277993,
ARG,ELDLYPOP,TOT,PC_POP,A,1994,9.328622953,
ARG,ELDLYPOP,TOT,PC_POP,A,1995,9.427487707,
ARG,ELDLYPOP,TOT,PC_POP,A,1996,9.498412798,
ARG,ELDLYPOP,TOT,PC_POP,A,1997,9.570181317,
ARG,ELDLYPOP,TOT,PC_POP,A,1998,9.642740404,
ARG,ELDLYPOP,TOT,PC_POP,A,1999,9.716019942,
ARG,ELDLYPOP,TOT,PC_POP,A,2000,9.395273073,
ARG,ELDLYPOP,TOT,PC_POP,A,2001,9.814627011,
ARG,ELDLYPOP,TOT,PC_POP,A,2002,9.840618451,
ARG,ELDLYPOP,TOT,PC_POP,A,2003,9.867973505,
ARG,ELDLYPOP,TOT,PC_POP,A,2004,9.896752139,
ARG,ELDLYPOP,TOT,PC_POP,A,2005,9.926981376,
ARG,ELDLYPOP,TOT,PC_POP,A,2006,9.970948883,
ARG,ELDLYPOP,TOT,PC_POP,A,2007,10.01596532,
ARG,ELDLYPOP,TOT,PC_POP,A,2008,10.06205923,
ARG,ELDLYPOP,TOT,PC_POP,A,2009,10.10926508,
ARG,ELDLYPOP,TOT,PC_POP,A,2010,10.15759779,
ARG,ELDLYPOP,TOT,PC_POP,A,2011,10.24817087,
ARG,ELDLYPOP,TOT,PC_POP,A,2012,10.35486531,
ARG,ELDLYPOP,TOT,PC_POP,A,2013,10.47516008,
ARG,ELDLYPOP,TOT,PC_POP,A,2014,10.60606054,
ARG,ELDLYPOP,TOT,PC_POP,A,2015,10.74528808,
ARG,ELDLYPOP,TOT,PC_POP,A,2016,10.89101152,
ARG,ELDLYPOP,TOT,PC_POP,A,2017,11.04211572,
ARG,ELDLYPOP,TOT,PC_POP,A,2018,11.19784417,
ARG,ELDLYPOP,TOT,PC_POP,A,2019,11.35761968,
ARG,ELDLYPOP,TOT,PC_POP,A,2020,11.52070279,
BGR,ELDLYPOP,TOT,PC_POP,A,1950,6.730013366,
BGR,ELDLYPOP,TOT,PC_POP,A,1951,6.880319123,
BGR,ELDLYPOP,TOT,PC_POP,A,1952,7.030342853,
BGR,ELDLYPOP,TOT,PC_POP,A,1953,7.160248597,
BGR,ELDLYPOP,TOT,PC_POP,A,1954,7.257970512,
BGR,ELDLYPOP,TOT,PC_POP,A,1955,7.323837229,
BGR,ELDLYPOP,TOT,PC_POP,A,1956,7.398395372,
BGR,ELDLYPOP,TOT,PC_POP,A,1957,7.435699854,
BGR,ELDLYPOP,TOT,PC_POP,A,1958,7.460884037,
BGR,ELDLYPOP,TOT,PC_POP,A,1959,7.502477298,
BGR,ELDLYPOP,TOT,PC_POP,A,1960,7.510104388,
BGR,ELDLYPOP,TOT,PC_POP,A,1961,7.699558284,
BGR,ELDLYPOP,TOT,PC_POP,A,1962,7.866183049,
BGR,ELDLYPOP,TOT,PC_POP,A,1963,7.999658337,
BGR,ELDLYPOP,TOT,PC_POP,A,1964,8.151968115,
BGR,ELDLYPOP,TOT,PC_POP,A,1965,8.379082437,
BGR,ELDLYPOP,TOT,PC_POP,A,1966,8.646634432,
BGR,ELDLYPOP,TOT,PC_POP,A,1967,8.858603845,
BGR,ELDLYPOP,TOT,PC_POP,A,1968,9.090431171,
BGR,ELDLYPOP,TOT,PC_POP,A,1969,9.33120643,
BGR,ELDLYPOP,TOT,PC_POP,A,1970,9.590163181,
BGR,ELDLYPOP,TOT,PC_POP,A,1971,9.866881746,
BGR,ELDLYPOP,TOT,PC_POP,A,1972,10.12453068,
BGR,ELDLYPOP,TOT,PC_POP,A,1973,10.37115674,
BGR,ELDLYPOP,TOT,PC_POP,A,1974,10.59739628,
BGR,ELDLYPOP,TOT,PC_POP,A,1975,10.85283798,
BGR,ELDLYPOP,TOT,PC_POP,A,1976,11.09950347,
BGR,ELDLYPOP,TOT,PC_POP,A,1977,11.33481664,
BGR,ELDLYPOP,TOT,PC_POP,A,1978,11.44789354,
BGR,ELDLYPOP,TOT,PC_POP,A,1979,11.59036884,
BGR,ELDLYPOP,TOT,PC_POP,A,1980,11.86372338,
BGR,ELDLYPOP,TOT,PC_POP,A,1981,11.85100815,
BGR,ELDLYPOP,TOT,PC_POP,A,1982,11.54719333,
BGR,ELDLYPOP,TOT,PC_POP,A,1983,11.24870774,
BGR,ELDLYPOP,TOT,PC_POP,A,1984,11.20402818,
BGR,ELDLYPOP,TOT,PC_POP,A,1985,11.37931646,
BGR,ELDLYPOP,TOT,PC_POP,A,1986,11.6471878,
BGR,ELDLYPOP,TOT,PC_POP,A,1987,11.97367088,
BGR,ELDLYPOP,TOT,PC_POP,A,1988,12.27965965,
BGR,ELDLYPOP,TOT,PC_POP,A,1989,12.68482091,
BGR,ELDLYPOP,TOT,PC_POP,A,1990,13.17480987,
BGR,ELDLYPOP,TOT,PC_POP,A,1991,13.606662,
BGR,ELDLYPOP,TOT,PC_POP,A,1992,14.03154553,
BGR,ELDLYPOP,TOT,PC_POP,A,1993,14.41331311,
BGR,ELDLYPOP,TOT,PC_POP,A,1994,14.71834673,
BGR,ELDLYPOP,TOT,PC_POP,A,1995,15.01403689,
BGR,ELDLYPOP,TOT,PC_POP,A,1996,15.25593143,
BGR,ELDLYPOP,TOT,PC_POP,A,1997,15.47927664,
BGR,ELDLYPOP,TOT,PC_POP,A,1998,15.74002281,
BGR,ELDLYPOP,TOT,PC_POP,A,1999,16.01528702,
BGR,ELDLYPOP,TOT,PC_POP,A,2000,16.25410089,
BGR,ELDLYPOP,TOT,PC_POP,A,2001,16.65751567,
BGR,ELDLYPOP,TOT,PC_POP,A,2002,17.0655622,
BGR,ELDLYPOP,TOT,PC_POP,A,2003,17.20159919,
BGR,ELDLYPOP,TOT,PC_POP,A,2004,17.32947727,
BGR,ELDLYPOP,TOT,PC_POP,A,2005,17.45189824,
BGR,ELDLYPOP,TOT,PC_POP,A,2006,17.56767051,
BGR,ELDLYPOP,TOT,PC_POP,A,2007,17.70900904,
BGR,ELDLYPOP,TOT,PC_POP,A,2008,17.88199108,
BGR,ELDLYPOP,TOT,PC_POP,A,2009,18.070648,
BGR,ELDLYPOP,TOT,PC_POP,A,2010,18.31436631,
BGR,ELDLYPOP,TOT,PC_POP,A,2011,18.65410871,
BGR,ELDLYPOP,TOT,PC_POP,A,2012,19.0021391,
BGR,ELDLYPOP,TOT,PC_POP,A,2013,19.36058957,
BGR,ELDLYPOP,TOT,PC_POP,A,2014,19.78142806,
BGR,ELDLYPOP,TOT,PC_POP,A,2015,20.21537085,
BGR,ELDLYPOP,TOT,PC_POP,A,2016,20.58063603,
BGR,ELDLYPOP,TOT,PC_POP,A,2017,20.8737022,
BGR,ELDLYPOP,TOT,PC_POP,A,2018,21.17445938,
BGR,ELDLYPOP,TOT,PC_POP,A,2019,21.4830125,
BGR,ELDLYPOP,TOT,PC_POP,A,2020,21.69115585,
CHN,ELDLYPOP,TOT,PC_POP,A,1950,4.429408098,
CHN,ELDLYPOP,TOT,PC_POP,A,1951,4.414899788,
CHN,ELDLYPOP,TOT,PC_POP,A,1952,4.342308372,
CHN,ELDLYPOP,TOT,PC_POP,A,1953,4.247115779,
CHN,ELDLYPOP,TOT,PC_POP,A,1954,4.149602006,
CHN,ELDLYPOP,TOT,PC_POP,A,1955,4.050887255,
CHN,ELDLYPOP,TOT,PC_POP,A,1956,4.014678963,
CHN,ELDLYPOP,TOT,PC_POP,A,1957,3.982601901,
CHN,ELDLYPOP,TOT,PC_POP,A,1958,3.929537708,
CHN,ELDLYPOP,TOT,PC_POP,A,1959,3.833013383,
CHN,ELDLYPOP,TOT,PC_POP,A,1960,3.688509832,
CHN,ELDLYPOP,TOT,PC_POP,A,1961,3.711236122,
CHN,ELDLYPOP,TOT,PC_POP,A,1962,3.674317766,
CHN,ELDLYPOP,TOT,PC_POP,A,1963,3.599235385,
CHN,ELDLYPOP,TOT,PC_POP,A,1964,3.512441844,
CHN,ELDLYPOP,TOT,PC_POP,A,1965,3.423755663,
CHN,ELDLYPOP,TOT,PC_POP,A,1966,3.49147565,
CHN,ELDLYPOP,TOT,PC_POP,A,1967,3.565869163,
CHN,ELDLYPOP,TOT,PC_POP,A,1968,3.638944536,
CHN,ELDLYPOP,TOT,PC_POP,A,1969,3.700236255,
CHN,ELDLYPOP,TOT,PC_POP,A,1970,3.748026715,
CHN,ELDLYPOP,TOT,PC_POP,A,1971,3.816087835,
CHN,ELDLYPOP,TOT,PC_POP,A,1972,3.880734995,
CHN,ELDLYPOP,TOT,PC_POP,A,1973,3.94392536,
CHN,ELDLYPOP,TOT,PC_POP,A,1974,4.01055526,
CHN,ELDLYPOP,TOT,PC_POP,A,1975,4.084452268,
CHN,ELDLYPOP,TOT,PC_POP,A,1976,4.197040868,
CHN,ELDLYPOP,TOT,PC_POP,A,1977,4.311926964,
CHN,ELDLYPOP,TOT,PC_POP,A,1978,4.430266812,
CHN,ELDLYPOP,TOT,PC_POP,A,1979,4.55153694,
CHN,ELDLYPOP,TOT,PC_POP,A,1980,4.674332819,
CHN,ELDLYPOP,TOT,PC_POP,A,1981,4.825195984,
CHN,ELDLYPOP,TOT,PC_POP,A,1982,4.965989222,
CHN,ELDLYPOP,TOT,PC_POP,A,1983,5.09617678,
CHN,ELDLYPOP,TOT,PC_POP,A,1984,5.211851042,
CHN,ELDLYPOP,TOT,PC_POP,A,1985,5.309938436,
CHN,ELDLYPOP,TOT,PC_POP,A,1986,5.391260686,
CHN,ELDLYPOP,TOT,PC_POP,A,1987,5.451617658,
CHN,ELDLYPOP,TOT,PC_POP,A,1988,5.501390594,
CHN,ELDLYPOP,TOT,PC_POP,A,1989,5.556998245,
CHN,ELDLYPOP,TOT,PC_POP,A,1990,5.630162528,
CHN,ELDLYPOP,TOT,PC_POP,A,1991,5.693549169,
CHN,ELDLYPOP,TOT,PC_POP,A,1992,5.787291981,
CHN,ELDLYPOP,TOT,PC_POP,A,1993,5.900426358,
CHN,ELDLYPOP,TOT,PC_POP,A,1994,6.015417508,
CHN,ELDLYPOP,TOT,PC_POP,A,1995,6.124304628,
CHN,ELDLYPOP,TOT,PC_POP,A,1996,6.293111799,
CHN,ELDLYPOP,TOT,PC_POP,A,1997,6.430639789,
CHN,ELDLYPOP,TOT,PC_POP,A,1998,6.551069994,
CHN,ELDLYPOP,TOT,PC_POP,A,1999,6.675372988,
CHN,ELDLYPOP,TOT,PC_POP,A,2000,6.811852679,
CHN,ELDLYPOP,TOT,PC_POP,A,2001,6.939766656,
CHN,ELDLYPOP,TOT,PC_POP,A,2002,7.08218566,
CHN,ELDLYPOP,TOT,PC_POP,A,2003,7.230872145,
CHN,ELDLYPOP,TOT,PC_POP,A,2004,7.366713597,
CHN,ELDLYPOP,TOT,PC_POP,A,2005,7.482470947,
CHN,ELDLYPOP,TOT,PC_POP,A,2006,7.605593662,
CHN,ELDLYPOP,TOT,PC_POP,A,2007,7.712811306,
CHN,ELDLYPOP,TOT,PC_POP,A,2008,7.815686491,
CHN,ELDLYPOP,TOT,PC_POP,A,2009,7.932207131,
CHN,ELDLYPOP,TOT,PC_POP,A,2010,8.074452717,
CHN,ELDLYPOP,TOT,PC_POP,A,2011,8.259155793,
CHN,ELDLYPOP,TOT,PC_POP,A,2012,8.453299907,
CHN,ELDLYPOP,TOT,PC_POP,A,2013,8.678960726,
CHN,ELDLYPOP,TOT,PC_POP,A,2014,8.966377033,
CHN,ELDLYPOP,TOT,PC_POP,A,2015,9.331830256,
CHN,ELDLYPOP,TOT,PC_POP,A,2016,9.802612314,
CHN,ELDLYPOP,TOT,PC_POP,A,2017,10.34511037,
CHN,ELDLYPOP,TOT,PC_POP,A,2018,10.92089353,
CHN,ELDLYPOP,TOT,PC_POP,A,2019,11.47220874,
CHN,ELDLYPOP,TOT,PC_POP,A,2020,11.96827129,
CRI,ELDLYPOP,TOT,PC_POP,A,1950,3.465395531,
CRI,ELDLYPOP,TOT,PC_POP,A,1951,3.491750499,
CRI,ELDLYPOP,TOT,PC_POP,A,1952,3.530666517,
CRI,ELDLYPOP,TOT,PC_POP,A,1953,3.559016504,
CRI,ELDLYPOP,TOT,PC_POP,A,1954,3.573508699,
CRI,ELDLYPOP,TOT,PC_POP,A,1955,3.606831597,
CRI,ELDLYPOP,TOT,PC_POP,A,1956,3.640931108,
CRI,ELDLYPOP,TOT,PC_POP,A,1957,3.6681014,
CRI,ELDLYPOP,TOT,PC_POP,A,1958,3.671676281,
CRI,ELDLYPOP,TOT,PC_POP,A,1959,3.668331738,
CRI,ELDLYPOP,TOT,PC_POP,A,1960,3.638410621,
CRI,ELDLYPOP,TOT,PC_POP,A,1961,3.62928143,
CRI,ELDLYPOP,TOT,PC_POP,A,1962,3.611161422,
CRI,ELDLYPOP,TOT,PC_POP,A,1963,3.596798413,
CRI,ELDLYPOP,TOT,PC_POP,A,1964,3.5825848,
CRI,ELDLYPOP,TOT,PC_POP,A,1965,3.603625714,
CRI,ELDLYPOP,TOT,PC_POP,A,1966,3.653323692,
CRI,ELDLYPOP,TOT,PC_POP,A,1967,3.683661806,
CRI,ELDLYPOP,TOT,PC_POP,A,1968,3.700332051,
CRI,ELDLYPOP,TOT,PC_POP,A,1969,3.724639903,
CRI,ELDLYPOP,TOT,PC_POP,A,1970,3.754114302,
CRI,ELDLYPOP,TOT,PC_POP,A,1971,3.779078591,
CRI,ELDLYPOP,TOT,PC_POP,A,1972,3.833105441,
CRI,ELDLYPOP,TOT,PC_POP,A,1973,3.888377442,
CRI,ELDLYPOP,TOT,PC_POP,A,1974,3.953160651,
CRI,ELDLYPOP,TOT,PC_POP,A,1975,4.022053727,
CRI,ELDLYPOP,TOT,PC_POP,A,1976,4.111432061,
CRI,ELDLYPOP,TOT,PC_POP,A,1977,4.196450073,
CRI,ELDLYPOP,TOT,PC_POP,A,1978,4.271644105,
CRI,ELDLYPOP,TOT,PC_POP,A,1979,4.353026265,
CRI,ELDLYPOP,TOT,PC_POP,A,1980,4.425427088,
CRI,ELDLYPOP,TOT,PC_POP,A,1981,4.477186232,
CRI,ELDLYPOP,TOT,PC_POP,A,1982,4.503348267,
CRI,ELDLYPOP,TOT,PC_POP,A,1983,4.520899015,
CRI,ELDLYPOP,TOT,PC_POP,A,1984,4.527795618,
CRI,ELDLYPOP,TOT,PC_POP,A,1985,4.534639486,
CRI,ELDLYPOP,TOT,PC_POP,A,1986,4.556240997,
CRI,ELDLYPOP,TOT,PC_POP,A,1987,4.600726299,
CRI,ELDLYPOP,TOT,PC_POP,A,1988,4.644918455,
CRI,ELDLYPOP,TOT,PC_POP,A,1989,4.677506949,
CRI,ELDLYPOP,TOT,PC_POP,A,1990,4.723048219,
CRI,ELDLYPOP,TOT,PC_POP,A,1991,4.796816803,
CRI,ELDLYPOP,TOT,PC_POP,A,1992,4.88119205,
CRI,ELDLYPOP,TOT,PC_POP,A,1993,4.970109893,
CRI,ELDLYPOP,TOT,PC_POP,A,1994,5.026448441,
CRI,ELDLYPOP,TOT,PC_POP,A,1995,5.075230188,
CRI,ELDLYPOP,TOT,PC_POP,A,1996,5.125131147,
CRI,ELDLYPOP,TOT,PC_POP,A,1997,5.177302765,
CRI,ELDLYPOP,TOT,PC_POP,A,1998,5.236437682,
CRI,ELDLYPOP,TOT,PC_POP,A,1999,5.285328853,
CRI,ELDLYPOP,TOT,PC_POP,A,2000,5.339575539,
CRI,ELDLYPOP,TOT,PC_POP,A,2001,5.414488264,
CRI,ELDLYPOP,TOT,PC_POP,A,2002,5.492549157,
CRI,ELDLYPOP,TOT,PC_POP,A,2003,5.601280343,
CRI,ELDLYPOP,TOT,PC_POP,A,2004,5.704000387,
CRI,ELDLYPOP,TOT,PC_POP,A,2005,5.802102273,
CRI,ELDLYPOP,TOT,PC_POP,A,2006,5.919405533,
CRI,ELDLYPOP,TOT,PC_POP,A,2007,6.040010229,
CRI,ELDLYPOP,TOT,PC_POP,A,2008,6.162816836,
CRI,ELDLYPOP,TOT,PC_POP,A,2009,6.301740057,
CRI,ELDLYPOP,TOT,PC_POP,A,2010,6.459502582,
CRI,ELDLYPOP,TOT,PC_POP,A,2011,6.626766684,
CRI,ELDLYPOP,TOT,PC_POP,A,2012,6.792870398,
CRI,ELDLYPOP,TOT,PC_POP,A,2013,6.958241162,
CRI,ELDLYPOP,TOT,PC_POP,A,2014,7.147021791,
CRI,ELDLYPOP,TOT,PC_POP,A,2015,7.359671333,
CRI,ELDLYPOP,TOT,PC_POP,A,2016,7.597960385,
CRI,ELDLYPOP,TOT,PC_POP,A,2017,7.879553452,
CRI,ELDLYPOP,TOT,PC_POP,A,2018,8.17959264,
CRI,ELDLYPOP,TOT,PC_POP,A,2019,8.50705911,
CRI,ELDLYPOP,TOT,PC_POP,A,2020,8.864342176,
HRV,ELDLYPOP,TOT,PC_POP,A,1950,7.882404916,
HRV,ELDLYPOP,TOT,PC_POP,A,1951,7.764123553,
HRV,ELDLYPOP,TOT,PC_POP,A,1952,7.652154538,
HRV,ELDLYPOP,TOT,PC_POP,A,1953,7.516778998,
HRV,ELDLYPOP,TOT,PC_POP,A,1954,7.350112737,
HRV,ELDLYPOP,TOT,PC_POP,A,1955,7.158915397,
HRV,ELDLYPOP,TOT,PC_POP,A,1956,7.128611055,
HRV,ELDLYPOP,TOT,PC_POP,A,1957,7.062349962,
HRV,ELDLYPOP,TOT,PC_POP,A,1958,6.988757511,
HRV,ELDLYPOP,TOT,PC_POP,A,1959,6.939750815,
HRV,ELDLYPOP,TOT,PC_POP,A,1960,6.93072495,
HRV,ELDLYPOP,TOT,PC_POP,A,1961,7.096288623,
HRV,ELDLYPOP,TOT,PC_POP,A,1962,7.286058003,
HRV,ELDLYPOP,TOT,PC_POP,A,1963,7.493279484,
HRV,ELDLYPOP,TOT,PC_POP,A,1964,7.705178272,
HRV,ELDLYPOP,TOT,PC_POP,A,1965,7.916819033,
HRV,ELDLYPOP,TOT,PC_POP,A,1966,8.203817399,
HRV,ELDLYPOP,TOT,PC_POP,A,1967,8.480781467,
HRV,ELDLYPOP,TOT,PC_POP,A,1968,8.755932865,
HRV,ELDLYPOP,TOT,PC_POP,A,1969,9.040177406,
HRV,ELDLYPOP,TOT,PC_POP,A,1970,9.338303935,
HRV,ELDLYPOP,TOT,PC_POP,A,1971,9.690379076,
HRV,ELDLYPOP,TOT,PC_POP,A,1972,10.03745407,
HRV,ELDLYPOP,TOT,PC_POP,A,1973,10.36912195,
HRV,ELDLYPOP,TOT,PC_POP,A,1974,10.67136906,
HRV,ELDLYPOP,TOT,PC_POP,A,1975,10.93567084,
HRV,ELDLYPOP,TOT,PC_POP,A,1976,11.17172653,
HRV,ELDLYPOP,TOT,PC_POP,A,1977,11.38415665,
HRV,ELDLYPOP,TOT,PC_POP,A,1978,11.55011208,
HRV,ELDLYPOP,TOT,PC_POP,A,1979,11.62963641,
HRV,ELDLYPOP,TOT,PC_POP,A,1980,11.60510903,
HRV,ELDLYPOP,TOT,PC_POP,A,1981,11.4811057,
HRV,ELDLYPOP,TOT,PC_POP,A,1982,11.25086187,
HRV,ELDLYPOP,TOT,PC_POP,A,1983,10.98210687,
HRV,ELDLYPOP,TOT,PC_POP,A,1984,10.76632425,
HRV,ELDLYPOP,TOT,PC_POP,A,1985,10.65478231,
HRV,ELDLYPOP,TOT,PC_POP,A,1986,10.72056933,
HRV,ELDLYPOP,TOT,PC_POP,A,1987,10.87102952,
HRV,ELDLYPOP,TOT,PC_POP,A,1988,11.08473501,
HRV,ELDLYPOP,TOT,PC_POP,A,1989,11.3262107,
HRV,ELDLYPOP,TOT,PC_POP,A,1990,11.57570576,
HRV,ELDLYPOP,TOT,PC_POP,A,1991,11.99005547,
HRV,ELDLYPOP,TOT,PC_POP,A,1992,12.40720731,
HRV,ELDLYPOP,TOT,PC_POP,A,1993,12.8284859,
HRV,ELDLYPOP,TOT,PC_POP,A,1994,13.25519778,
HRV,ELDLYPOP,TOT,PC_POP,A,1995,13.68535897,
HRV,ELDLYPOP,TOT,PC_POP,A,1996,14.11741664,
HRV,ELDLYPOP,TOT,PC_POP,A,1997,14.51279355,
HRV,ELDLYPOP,TOT,PC_POP,A,1998,14.87855826,
HRV,ELDLYPOP,TOT,PC_POP,A,1999,15.22709734,
HRV,ELDLYPOP,TOT,PC_POP,A,2000,15.56570293,
HRV,ELDLYPOP,TOT,PC_POP,A,2001,16.31063703,
HRV,ELDLYPOP,TOT,PC_POP,A,2002,16.65248779,
HRV,ELDLYPOP,TOT,PC_POP,A,2003,16.9403999,
HRV,ELDLYPOP,TOT,PC_POP,A,2004,17.1746736,
HRV,ELDLYPOP,TOT,PC_POP,A,2005,17.41022634,
HRV,ELDLYPOP,TOT,PC_POP,A,2006,17.59939729,
HRV,ELDLYPOP,TOT,PC_POP,A,2007,17.76170434,
HRV,ELDLYPOP,TOT,PC_POP,A,2008,17.8489943,
HRV,ELDLYPOP,TOT,PC_POP,A,2009,17.8694926,
HRV,ELDLYPOP,TOT,PC_POP,A,2010,17.81394492,
HRV,ELDLYPOP,TOT,PC_POP,A,2011,17.74594907,
HRV,ELDLYPOP,TOT,PC_POP,A,2012,18.02180544,
HRV,ELDLYPOP,TOT,PC_POP,A,2013,18.27060201,
HRV,ELDLYPOP,TOT,PC_POP,A,2014,18.61848924,
